question,type,options,answer,model,tone,difficulty
Are you satisfied with the amount of communication you receive from our team?,SINGLE-SELECT,Yes; No,Yes,T5,verbose,short
Are you satisfied with the amount of communication you receive from our team?,SINGLE-SELECT,Yes; No,Yes,T5,concise,short
Are you satisfied with the amount of communication you receive from our team?,SINGLE-SELECT,Yes; No,Yes,T5,colloquial,short
Are you satisfied with the amount of communication you receive from our team?,SINGLE-SELECT,Yes; No,Yes,T5,explanatory,short
Are you satisfied with the amount of communication you receive from our team?,SINGLE-SELECT,Yes; No,Yes,T5,annoyed,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,verbose,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,concise,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,colloquial,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,explanatory,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,annoyed,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,verbose,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,concise,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,colloquial,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,explanatory,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,annoyed,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,verbose,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,concise,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,colloquial,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,explanatory,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,annoyed,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,verbose,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,concise,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,colloquial,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,explanatory,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,annoyed,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,verbose,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,concise,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,colloquial,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,explanatory,short
Communication frequency,SINGLE-SELECT,Daily; Weekly; Bi-weekly; Monthly,Daily,T5,annoyed,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,verbose,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,concise,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,colloquial,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,explanatory,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,annoyed,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,verbose,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,concise,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,colloquial,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,explanatory,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,annoyed,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,verbose,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,concise,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,colloquial,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,explanatory,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,annoyed,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,verbose,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,concise,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,colloquial,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,explanatory,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,annoyed,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,verbose,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,concise,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,colloquial,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,explanatory,short
Communication style preference,SINGLE-SELECT,Formal; Informal,Formal,T5,annoyed,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,verbose,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,concise,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,colloquial,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,explanatory,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,annoyed,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,verbose,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,concise,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,colloquial,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,explanatory,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,annoyed,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,verbose,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,concise,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,colloquial,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,explanatory,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,annoyed,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,verbose,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,concise,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,colloquial,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,explanatory,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,annoyed,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,verbose,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,concise,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,colloquial,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,explanatory,short
Do you have any accessibility needs that affect communication?,SINGLE-SELECT,Yes; No,Yes,T5,annoyed,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,verbose,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,concise,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,colloquial,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,explanatory,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,annoyed,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,verbose,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,concise,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,colloquial,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,explanatory,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,annoyed,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,verbose,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,concise,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,colloquial,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,explanatory,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,annoyed,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,verbose,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,concise,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,colloquial,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,explanatory,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,annoyed,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,verbose,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,concise,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,colloquial,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,explanatory,short
Do you have any specific requirements for this project?,SINGLE-SELECT,Yes; No,No,T5,annoyed,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,verbose,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,concise,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,colloquial,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,explanatory,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,annoyed,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,verbose,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,concise,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,colloquial,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,explanatory,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,annoyed,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,verbose,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,concise,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,colloquial,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,explanatory,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,annoyed,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,verbose,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,concise,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,colloquial,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,explanatory,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,annoyed,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,verbose,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,concise,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,colloquial,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,explanatory,short
Do you prefer synchronous or asynchronous communication?,SINGLE-SELECT,Synchronous; Asynchronous; Both,Asynchronous,T5,annoyed,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,verbose,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,concise,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,colloquial,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,explanatory,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,annoyed,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,verbose,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,concise,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,colloquial,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,explanatory,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,annoyed,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,verbose,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,concise,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,colloquial,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,explanatory,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,annoyed,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,verbose,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,concise,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,colloquial,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,explanatory,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,annoyed,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,verbose,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,concise,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,colloquial,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,explanatory,short
Do you prefer to communicate in writing or verbally?,SINGLE-SELECT,Writing; Verbally; Both equally,Verbally,T5,annoyed,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,verbose,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,concise,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,colloquial,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,explanatory,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,annoyed,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,verbose,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,concise,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,colloquial,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,explanatory,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,annoyed,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,verbose,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,concise,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,colloquial,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,explanatory,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,annoyed,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,verbose,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,concise,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,colloquial,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,explanatory,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,annoyed,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,verbose,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,concise,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,colloquial,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,explanatory,short
How clear is our communication?,SINGLE-SELECT,Very Clear; Clear; Somewhat Clear; Unclear; Very Unclear,Very Clear,T5,annoyed,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,verbose,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,concise,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,colloquial,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,explanatory,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,annoyed,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,verbose,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,concise,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,colloquial,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,explanatory,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,annoyed,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,verbose,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,concise,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,colloquial,short
How comfortable are you using technology for communication?,SINGLE-SELECT,Very Comfortable; Comfortable; Somewhat Comfortable; Uncomfortable,Very Comfortable,T5,explanatory,short
